name,lon,lat,tipo_geometria,pais,fecha_descarga
Goiko Grill,-5.995454,37.3894937,Point,España,2026-03-04 13:06:55.752367
La Chala,-6.001394,37.393561,Point,España,2026-03-04 13:06:55.752367
El Coliseo,-5.9940026,37.3823265,Point,España,2026-03-04 13:06:55.752367
Señor Cangrejo Restaurante,-5.9956894,37.3866089,Point,España,2026-03-04 13:06:55.752367
La Brunilda,-5.9994057,37.3883253,Point,España,2026-03-04 13:06:55.752367
la cantina,-5.9926103,37.3891864,Point,España,2026-03-04 13:06:55.752367
mama bistro,-5.9908782,37.3862059,Point,España,2026-03-04 13:06:55.752367
ancora,-5.9858433,37.3828727,Point,España,2026-03-04 13:06:55.752367
Flores Gourmet,-5.9995329,37.3894974,Point,España,2026-03-04 13:06:55.752367
La Fresquita,-5.9899185,37.3867512,Point,España,2026-03-04 13:06:55.752367
Torito Rojo,-5.9935809,37.387528,Point,España,2026-03-04 13:06:55.752367
D'mercao,-5.9958972,37.3967707,Point,España,2026-03-04 13:06:55.752367
,-5.9935871,37.3875754,Point,España,2026-03-04 13:06:55.752367
La Cava.Bar,-5.9935806,37.3875001,Point,España,2026-03-04 13:06:55.752367
Freiduría Puerta de la Carne,-5.9868119,37.3857909,Point,España,2026-03-04 13:06:55.752367
La Moneda,-5.9945999,37.3852685,Point,España,2026-03-04 13:06:55.752367
La Comidilla,-6.0040953,37.385882,Point,España,2026-03-04 13:06:55.752367
Casa cuesta,-6.0044114,37.386027,Point,España,2026-03-04 13:06:55.752367
La Monella,-5.9341951,37.4105917,Point,España,2026-03-04 13:06:55.752367
Lizarrán,-5.9610213,37.3878514,Point,España,2026-03-04 13:06:55.752367
Foster's Hollywood,-5.9610243,37.3879864,Point,España,2026-03-04 13:06:55.752367
Jaime Alpresa,-5.9976217,37.3866396,Point,España,2026-03-04 13:06:55.752367
Los Caracoles - Casa Antonio,-5.9910883,37.3906929,Point,España,2026-03-04 13:06:55.752367
Casa Moreno,-5.9959209,37.3874426,Point,España,2026-03-04 13:06:55.752367
Restaurante Hermanos Morales,-5.9678995,37.3873872,Point,España,2026-03-04 13:06:55.752367
La Traditional,-5.9912081,37.3861584,Point,España,2026-03-04 13:06:55.752367
Abantal,-5.9837138,37.3879291,Point,España,2026-03-04 13:06:55.752367
Bar Bistec,-6.000946,37.3827798,Point,España,2026-03-04 13:06:55.752367
La Locanda,-5.991412,37.3977234,Point,España,2026-03-04 13:06:55.752367
Único Gastrobar,-5.995735,37.3876843,Point,España,2026-03-04 13:06:55.752367
Bodega Paco Góngora,-5.9960957,37.3873373,Point,España,2026-03-04 13:06:55.752367
Don Juan de Alemanes,-5.9937481,37.3868608,Point,España,2026-03-04 13:06:55.752367
,-5.9905069,37.3936701,Point,España,2026-03-04 13:06:55.752367
spala,-5.9906165,37.3924378,Point,España,2026-03-04 13:06:55.752367
Restaurante El Mirlo Blanco,-5.9902257,37.392188,Point,España,2026-03-04 13:06:55.752367
Bar Las Golondrinas,-6.0055122,37.3848669,Point,España,2026-03-04 13:06:55.752367
Antigua Abacería de San Lorenzo,-5.9975647,37.3978438,Point,España,2026-03-04 13:06:55.752367
Bar Barbiana,-5.9953161,37.3894175,Point,España,2026-03-04 13:06:55.752367
Cerveceria Giralda,-5.9914526,37.3861594,Point,España,2026-03-04 13:06:55.752367
Manolo León,-5.9834294,37.3706033,Point,España,2026-03-04 13:06:55.752367
Borda Vinoteca,-5.9820912,37.3787134,Point,España,2026-03-04 13:06:55.752367
Leña al Lomo,-5.9847159,37.3727995,Point,España,2026-03-04 13:06:55.752367
Moon,-5.9870818,37.3832249,Point,España,2026-03-04 13:06:55.752367
Almiranta,-5.9943019,37.3852136,Point,España,2026-03-04 13:06:55.752367
Los 100 montaditos,-5.97753,37.3798078,Point,España,2026-03-04 13:06:55.752367
Tapas Viapol,-5.977282,37.379742,Point,España,2026-03-04 13:06:55.752367
Dúo Tapas,-5.9938587,37.4013623,Point,España,2026-03-04 13:06:55.752367
Taberna Congreso,-5.9349178,37.4061184,Point,España,2026-03-04 13:06:55.752367
El Caballo Blanco,-5.96856,37.3246891,Point,España,2026-03-04 13:06:55.752367
Lobo López,-5.9961407,37.390063,Point,España,2026-03-04 13:06:55.752367
Chupadedos Bar,-5.9818136,37.3890257,Point,España,2026-03-04 13:06:55.752367
San Marco,-5.989902,37.3861497,Point,España,2026-03-04 13:06:55.752367
Patronas,-5.999089,37.3886816,Point,España,2026-03-04 13:06:55.752367
Las Duelas,-5.987019,37.403526,Point,España,2026-03-04 13:06:55.752367
Linterna Ciega,-5.9915398,37.3944152,Point,España,2026-03-04 13:06:55.752367
El Obrador de Pasta,-5.9847364,37.3990057,Point,España,2026-03-04 13:06:55.752367
Trianilla,-6.0093082,37.3862354,Point,España,2026-03-04 13:06:55.752367
Restaurant Gaia,-5.9961551,37.3912038,Point,España,2026-03-04 13:06:55.752367
Tablao El Arenal,-5.9969884,37.3850993,Point,España,2026-03-04 13:06:55.752367
La Placita del Nonina,-5.9964272,37.3783399,Point,España,2026-03-04 13:06:55.752367
Bar El Tropiezo,-6.0082686,37.388646,Point,España,2026-03-04 13:06:55.752367
Tradevo Nervión,-5.9764296,37.3742348,Point,España,2026-03-04 13:06:55.752367
La Bartola,-5.9879857,37.386815,Point,España,2026-03-04 13:06:55.752367
Vela Azahares,-6.0031689,37.384893,Point,España,2026-03-04 13:06:55.752367
La Bodega,-5.9903014,37.3900571,Point,España,2026-03-04 13:06:55.752367
Salón de celebraciones Los Viveros,-5.9799535,37.4358866,Point,España,2026-03-04 13:06:55.752367
El librero tapas,-5.9902165,37.3856759,Point,España,2026-03-04 13:06:55.752367
La Azotea,-5.9913454,37.3859998,Point,España,2026-03-04 13:06:55.752367
La flor de Toranzo,-5.9956338,37.3875848,Point,España,2026-03-04 13:06:55.752367
Vinería San Telmo,-5.986635,37.3854551,Point,España,2026-03-04 13:06:55.752367
El Traga,-5.9892675,37.3898244,Point,España,2026-03-04 13:06:55.752367
Bodega Palo Santo,-5.9967621,37.3950484,Point,España,2026-03-04 13:06:55.752367
Cañabota,-5.9936311,37.3935859,Point,España,2026-03-04 13:06:55.752367
Amarra Tapas,-6.0061783,37.3850699,Point,España,2026-03-04 13:06:55.752367
Casa Morales,-5.9946141,37.3865275,Point,España,2026-03-04 13:06:55.752367
Caliche vinos y tapas,-6.0009123,37.3932372,Point,España,2026-03-04 13:06:55.752367
Azcona Bar-Restaurante,-5.9696419,37.3245234,Point,España,2026-03-04 13:06:55.752367
El Colmo,-5.9929689,37.3871876,Point,España,2026-03-04 13:06:55.752367
Freiduria el Arenal,-5.9963665,37.3861869,Point,España,2026-03-04 13:06:55.752367
Freiduria Pureza,-6.0008613,37.3838552,Point,España,2026-03-04 13:06:55.752367
MILONGUITAS,-5.9947045,37.3851011,Point,España,2026-03-04 13:06:55.752367
Otaola,-5.9823951,37.374381,Point,España,2026-03-04 13:06:55.752367
Toro Burger Lounge,-5.9896522,37.3926194,Point,España,2026-03-04 13:06:55.752367
La terraza,-5.9939541,37.4014985,Point,España,2026-03-04 13:06:55.752367
Palacio Pinelo,-5.991862,37.3876547,Point,España,2026-03-04 13:06:55.752367
Jamón Real,-5.9986838,37.386978,Point,España,2026-03-04 13:06:55.752367
Tendido 1,-5.9984927,37.3868123,Point,España,2026-03-04 13:06:55.752367
Bar Casa Pulido,-5.9657442,37.3806691,Point,España,2026-03-04 13:06:55.752367
Casa Manolo León,-5.9970861,37.3998582,Point,España,2026-03-04 13:06:55.752367
Cervecería Las Tres Jotas,-5.9225616,37.4030262,Point,España,2026-03-04 13:06:55.752367
La Calle Burger,-5.9918609,37.4002392,Point,España,2026-03-04 13:06:55.752367
La Tradizionale,-5.9915887,37.399013,Point,España,2026-03-04 13:06:55.752367
Amanecer,-5.9930042,37.3999728,Point,España,2026-03-04 13:06:55.752367
El Pelicano,-5.9841363,37.3973472,Point,España,2026-03-04 13:06:55.752367
Az-Zait,-5.9964653,37.3968228,Point,España,2026-03-04 13:06:55.752367
La Madriguera de Mai,-5.9893016,37.3994151,Point,España,2026-03-04 13:06:55.752367
La Alcoba,-5.9963559,37.401061,Point,España,2026-03-04 13:06:55.752367
La Hermandad de Sushi,-5.9912657,37.3959785,Point,España,2026-03-04 13:06:55.752367
Al Aljibe,-5.9932532,37.398534,Point,España,2026-03-04 13:06:55.752367
Maestro Rufino,-5.9937618,37.3970417,Point,España,2026-03-04 13:06:55.752367
Manolete,-5.9935315,37.3867273,Point,España,2026-03-04 13:06:55.752367
Su Shi Kanasawa,-5.9986945,37.3953202,Point,España,2026-03-04 13:06:55.752367
Tía Consuelo,-5.9925762,37.3874699,Point,España,2026-03-04 13:06:55.752367
Freiduría El Arecife,-5.9744981,37.373978,Point,España,2026-03-04 13:06:55.752367
La Piemontesa,-6.0009441,37.3888944,Point,España,2026-03-04 13:06:55.752367
La Bodeguita,-5.9763226,37.34383,Point,España,2026-03-04 13:06:55.752367
Ra-go,-5.9767622,37.3437624,Point,España,2026-03-04 13:06:55.752367
La Gitana Loca,-5.9777516,37.3436058,Point,España,2026-03-04 13:06:55.752367
La Escapada,-5.9778894,37.3435851,Point,España,2026-03-04 13:06:55.752367
Würst & Burger,-5.9781099,37.3439439,Point,España,2026-03-04 13:06:55.752367
Taberna Bocanegra,-5.9778766,37.3439791,Point,España,2026-03-04 13:06:55.752367
Sushi Fusion,-5.9775933,37.3440217,Point,España,2026-03-04 13:06:55.752367
Hong Kong,-5.9768423,37.3459621,Point,España,2026-03-04 13:06:55.752367
Sanbers,-5.9770883,37.3459256,Point,España,2026-03-04 13:06:55.752367
Alacena La Jabuteca,-5.9766271,37.3459941,Point,España,2026-03-04 13:06:55.752367
Pepa Pilares,-5.9776714,37.345838,Point,España,2026-03-04 13:06:55.752367
Cervecería Huracán,-5.9782468,37.3457574,Point,España,2026-03-04 13:06:55.752367
La Taraceina,-5.9864797,37.3856846,Point,España,2026-03-04 13:06:55.752367
Acua,-6.0071726,37.4029755,Point,España,2026-03-04 13:06:55.752367
Cerveceria Giralda,-5.9914755,37.3861558,Point,España,2026-03-04 13:06:55.752367
casaplata,-5.9948317,37.3939098,Point,España,2026-03-04 13:06:55.752367
Lasanta,-5.9915566,37.3942251,Point,España,2026-03-04 13:06:55.752367
Matapedena,-5.9969444,37.3889761,Point,España,2026-03-04 13:06:55.752367
Mesón Las Torres,-5.9681636,37.4285353,Point,España,2026-03-04 13:06:55.752367
Pepe Hillo,-5.9987869,37.3867957,Point,España,2026-03-04 13:06:55.752367
Porta Rossa,-5.9992895,37.387123,Point,España,2026-03-04 13:06:55.752367
Vicio,-5.9990793,37.3873085,Point,España,2026-03-04 13:06:55.752367
Cristina and Co,-5.9912457,37.3820517,Point,España,2026-03-04 13:06:55.752367
Mesón Casa Luciano,-6.0008138,37.3794993,Point,España,2026-03-04 13:06:55.752367
Mesón Restaurante El Candil,-6.0009439,37.3793906,Point,España,2026-03-04 13:06:55.752367
Restaurante Los Cuevas,-6.0007126,37.3795926,Point,España,2026-03-04 13:06:55.752367
La Casa del Cordero,-6.0010539,37.3792819,Point,España,2026-03-04 13:06:55.752367
retro. vermut,-5.9918609,37.4015544,Point,España,2026-03-04 13:06:55.752367
Taberna L. Authentica,-5.9840798,37.3719777,Point,España,2026-03-04 13:06:55.752367
Restaurante Chino Zhen Bao,-6.0003389,37.379583,Point,España,2026-03-04 13:06:55.752367
Restaurante Samurai,-6.000475,37.3794112,Point,España,2026-03-04 13:06:55.752367
Shoarma Bar Jerusalén,-6.0005626,37.3793463,Point,España,2026-03-04 13:06:55.752367
Tierra & Mar,-5.969205,37.3272948,Point,España,2026-03-04 13:06:55.752367
Bajo Guía,-5.9971158,37.386198,Point,España,2026-03-04 13:06:55.752367
Palacio Oriental,-5.9951168,37.3976696,Point,España,2026-03-04 13:06:55.752367
Al Sultan,-5.9945812,37.3966401,Point,España,2026-03-04 13:06:55.752367
Atticus Finch,-5.991326,37.3995833,Point,España,2026-03-04 13:06:55.752367
La Moderna,-5.9910013,37.3861635,Point,España,2026-03-04 13:06:55.752367
Tata pila,-6.0005192,37.3898514,Point,España,2026-03-04 13:06:55.752367
La Chunga,-6.0019466,37.3887146,Point,España,2026-03-04 13:06:55.752367
Gago seis,-5.9915387,37.3860233,Point,España,2026-03-04 13:06:55.752367
Turuleta Triana,-5.999569,37.3830235,Point,España,2026-03-04 13:06:55.752367
Don Cammillo e Peppone,-6.000231,37.3836625,Point,España,2026-03-04 13:06:55.752367
El Mesón de Emilio,-5.999006,37.3817881,Point,España,2026-03-04 13:06:55.752367
Sol y Sombra,-6.0101052,37.3891638,Point,España,2026-03-04 13:06:55.752367
La Urbana,-5.9848741,37.3892303,Point,España,2026-03-04 13:06:55.752367
El Pasaje,-5.9882916,37.3866264,Point,España,2026-03-04 13:06:55.752367
La Vieja Pizzería,-6.0049604,37.3799777,Point,España,2026-03-04 13:06:55.752367
Centro Gaia,-6.0016792,37.3902412,Point,España,2026-03-04 13:06:55.752367
Mateos,-5.9916865,37.386018,Point,España,2026-03-04 13:06:55.752367
La Casa de Maria,-6.0026492,37.3853223,Point,España,2026-03-04 13:06:55.752367
Las Escobas,-5.9931082,37.3870231,Point,España,2026-03-04 13:06:55.752367
Lar Gallego de Sevilla,-5.9801421,37.3916173,Point,España,2026-03-04 13:06:55.752367
Kiyo,-5.9788154,37.3915045,Point,España,2026-03-04 13:06:55.752367
Bicho Malo,-6.0042398,37.3857464,Point,España,2026-03-04 13:06:55.752367
Bodegón La Posada,-5.9763687,37.428089,Point,España,2026-03-04 13:06:55.752367
Venta Avelino,-5.957913,37.4249505,Point,España,2026-03-04 13:06:55.752367
Cerveceria La catedral,-5.9913134,37.3861488,Point,España,2026-03-04 13:06:55.752367
Blossom,-5.9942444,37.3987443,Point,España,2026-03-04 13:06:55.752367
Lola por Dios,-5.9931529,37.4002214,Point,España,2026-03-04 13:06:55.752367
Taco Bell,-5.9789044,37.3788762,Point,España,2026-03-04 13:06:55.752367
Vips,-5.9786131,37.3787845,Point,España,2026-03-04 13:06:55.752367
Tradevo,-5.9914951,37.3899936,Point,España,2026-03-04 13:06:55.752367
La casa fundida,-6.00326,37.3855852,Point,España,2026-03-04 13:06:55.752367
Tradicion Meraki Vanguardia,-5.9889442,37.3931288,Point,España,2026-03-04 13:06:55.752367
La Escalona,-5.9910578,37.3903364,Point,España,2026-03-04 13:06:55.752367
Cuesta del Bacalao,-5.9921839,37.3876611,Point,España,2026-03-04 13:06:55.752367
Cervecería Cafetería Al Alba,-5.9766972,37.4117532,Point,España,2026-03-04 13:06:55.752367
Esquinita de Pedro,-5.9770523,37.4106939,Point,España,2026-03-04 13:06:55.752367
Bar Doble R,-5.976371,37.4112271,Point,España,2026-03-04 13:06:55.752367
Restaurante Bache San Pedro,-5.9898784,37.3913041,Point,España,2026-03-04 13:06:55.752367
Sloppy Joes,-5.9773122,37.3802028,Point,España,2026-03-04 13:06:55.752367
La Caseta de Noniná,-6.001759,37.3847919,Point,España,2026-03-04 13:06:55.752367
Fez,-5.9852314,37.3895531,Point,España,2026-03-04 13:06:55.752367
Hermanos Sánchez,-5.9954064,37.373605,Point,España,2026-03-04 13:06:55.752367
Bodega San Lorenzo,-5.9976175,37.3970451,Point,España,2026-03-04 13:06:55.752367
LaLola,-5.9975381,37.3973605,Point,España,2026-03-04 13:06:55.752367
La Cayetana,-6.0006725,37.389233,Point,España,2026-03-04 13:06:55.752367
Restaurante La Barca,-6.0108149,37.3837815,Point,España,2026-03-04 13:06:55.752367
Sol y Sombra 2,-6.0100253,37.3891343,Point,España,2026-03-04 13:06:55.752367
Salón Sol y Sombra,-6.0099355,37.3891171,Point,España,2026-03-04 13:06:55.752367
Tracatapas,-6.003442,37.3793063,Point,España,2026-03-04 13:06:55.752367
Bodega La Doma,-6.0038054,37.3857295,Point,España,2026-03-04 13:06:55.752367
Ostrería del Mercado,-6.003722,37.385852,Point,España,2026-03-04 13:06:55.752367
Arrocería Criaito,-6.0033555,37.3855302,Point,España,2026-03-04 13:06:55.752367
"Tapincho, vinos y tapas",-6.0032297,37.3856222,Point,España,2026-03-04 13:06:55.752367
La Rosaleda,-5.9756442,37.3990574,Point,España,2026-03-04 13:06:55.752367
Al Gusto,-5.9791733,37.3561842,Point,España,2026-03-04 13:06:55.752367
Domino's Pizza,-5.9978234,37.3745501,Point,España,2026-03-04 13:06:55.752367
Teresa,-6.0004852,37.3744794,Point,España,2026-03-04 13:06:55.752367
Bodegón,-6.0026565,37.3743895,Point,España,2026-03-04 13:06:55.752367
Foster's Hollywood,-6.0012837,37.377979,Point,España,2026-03-04 13:06:55.752367
Ginos,-6.0014289,37.3779078,Point,España,2026-03-04 13:06:55.752367
La Tagliatella,-6.0017206,37.377765,Point,España,2026-03-04 13:06:55.752367
Vips,-6.0015748,37.3778364,Point,España,2026-03-04 13:06:55.752367
Telepizza,-6.0022078,37.3779709,Point,España,2026-03-04 13:06:55.752367
Goiko Grill,-6.0019471,37.3781022,Point,España,2026-03-04 13:06:55.752367
Mr. Pizza,-5.9995954,37.3792981,Point,España,2026-03-04 13:06:55.752367
Casa Rafel,-5.9984398,37.3773452,Point,España,2026-03-04 13:06:55.752367
Botavino Restaurante,-5.998521,37.3783774,Point,España,2026-03-04 13:06:55.752367
Al Compas de Triana,-6.0003337,37.3792524,Point,España,2026-03-04 13:06:55.752367
La Maceta,-5.9981121,37.3756046,Point,España,2026-03-04 13:06:55.752367
El Rincón de Beirut,-5.9910428,37.382018,Point,España,2026-03-04 13:06:55.752367
Pizzeria Al natural Slice,-6.0053656,37.3836463,Point,España,2026-03-04 13:06:55.752367
Ivantxu Espacio Bistronómico,-5.9966615,37.3767061,Point,España,2026-03-04 13:06:55.752367
Restaurante Viejo Tito,-5.996178,37.3767059,Point,España,2026-03-04 13:06:55.752367
Bodega La Albariza,-6.0022318,37.385084,Point,España,2026-03-04 13:06:55.752367
Mesón La Montanera,-5.9960754,37.3765261,Point,España,2026-03-04 13:06:55.752367
Pizzería al Natural,-6.0056342,37.3812639,Point,España,2026-03-04 13:06:55.752367
El Rey Moro,-5.9897933,37.3852968,Point,España,2026-03-04 13:06:55.752367
Restaurante y Tapas El Sella,-6.0027284,37.3847823,Point,España,2026-03-04 13:06:55.752367
Casa del Dolma,-5.9987759,37.3817474,Point,España,2026-03-04 13:06:55.752367
Restaurante Victoria 8,-6.0025467,37.3830711,Point,España,2026-03-04 13:06:55.752367
Castizo,-5.9990362,37.3890218,Point,España,2026-03-04 13:06:55.752367
Pizzería Pizzicato,-6.0125487,37.3853782,Point,España,2026-03-04 13:06:55.752367
Cerveceriá Mr Beer,-5.978726,37.3799884,Point,España,2026-03-04 13:06:55.752367
Pizzería Da Gabri,-5.997226,37.3881974,Point,España,2026-03-04 13:06:55.752367
Zoom Pizza,-6.0002952,37.3897915,Point,España,2026-03-04 13:06:55.752367
Pizzeria La Bambina,-5.9962407,37.3775557,Point,España,2026-03-04 13:06:55.752367
Taberna El Papelón,-5.966426,37.3819518,Point,España,2026-03-04 13:06:55.752367
placentines Vinos y Tapas,-5.9926321,37.3876898,Point,España,2026-03-04 13:06:55.752367
La Barra de Cañabota,-5.993629,37.3934331,Point,España,2026-03-04 13:06:55.752367
El Traga,-5.9893391,37.3898697,Point,España,2026-03-04 13:06:55.752367
La Malvaloca,-5.9921768,37.3922149,Point,España,2026-03-04 13:06:55.752367
Casa Toni,-5.9919216,37.3900885,Point,España,2026-03-04 13:06:55.752367
Maccheroni,-5.9906432,37.3902042,Point,España,2026-03-04 13:06:55.752367
La Piazza,-5.9954699,37.3894029,Point,España,2026-03-04 13:06:55.752367
El Rincón de Rosita,-5.9938472,37.4032503,Point,España,2026-03-04 13:06:55.752367
Casa Román,-5.989684,37.385141,Point,España,2026-03-04 13:06:55.752367
Kentia,-6.0045698,37.377963,Point,España,2026-03-04 13:06:55.752367
Mundo,-5.9532466,37.368183,Point,España,2026-03-04 13:06:55.752367
,-5.9770418,37.3796843,Point,España,2026-03-04 13:06:55.752367
Taberna de Arenal,-5.9952386,37.382149,Point,España,2026-03-04 13:06:55.752367
Arco,-5.995648,37.3851083,Point,España,2026-03-04 13:06:55.752367
Postiguillo,-5.9954465,37.3852071,Point,España,2026-03-04 13:06:55.752367
Burro,-5.9925985,37.3935727,Point,España,2026-03-04 13:06:55.752367
La Esquinita de Agu,-6.0112076,37.383703,Point,España,2026-03-04 13:06:55.752367
Mr. Pizza,-6.0114136,37.3858712,Point,España,2026-03-04 13:06:55.752367
Treviso,-6.0106481,37.3860715,Point,España,2026-03-04 13:06:55.752367
Cafetería pabellón de Italia,-6.004696,37.4073701,Point,España,2026-03-04 13:06:55.752367
Vida Jonda,-5.9898182,37.4004344,Point,España,2026-03-04 13:06:55.752367
Klásico Urban Food,-6.0051663,37.4019957,Point,España,2026-03-04 13:06:55.752367
Sabino,-6.0048898,37.4019663,Point,España,2026-03-04 13:06:55.752367
Cafetería ETSI,-6.000689,37.4109711,Point,España,2026-03-04 13:06:55.752367
Cafetería ETSI,-6.0004717,37.4116848,Point,España,2026-03-04 13:06:55.752367
Iguana,-5.9912683,37.3715977,Point,España,2026-03-04 13:06:55.752367
